,WBArea_Permanent_Identifier,area_skm,HRT_hrs,throughflow,order,relEvasion,lakeAreaQuants_skm,lakeHRTQuants_hrs
9101,123629969,0.018,132.3283628,3,3,0.560384765,97,376.6
9102,123629974,0.003,43.6392544,1,2,0.573571094,0.004,75.3
9103,123629984,0.018,242.8443581,1,2,0.991287051,97,376.6
9104,123629988,0.001,123.0599608,1,1,0.909595359,0.001,376.6
9105,123630001,0.001,123.0599608,1,1,0.909595359,0.001,376.6
9106,123630011,0.004,380.8873916,1,1,0.999412148,0.004,227872.2
9107,123630012,0.002,8.113531197,1,3,0.146546114,0.004,75.3
9108,123630018,0.005,282.4819024,1,1,0.99598251,97,376.6
9109,123630025,0.001,123.0599608,1,1,0.909595359,0.001,376.6
9110,123630026,0.001,153.824951,1,1,0.950427775,0.001,376.6
9111,123630028,0.002,1452.322084,1,1,1,0.004,227872.2
9112,123630035,0.0012568,45.37379022,1,2,0.587775219,0.004,75.3
9113,123630036,0.001,38.45623775,1,2,0.528143869,0.001,75.3
9114,123630050,0.012,2228.646,1,1,1,97,227872.2
9115,123630051,0.01661685,1539.583553,1,1,1,97,227872.2
9116,123630055,0.001,205.0999347,1,1,0.981789667,0.001,376.6
9117,123630059,0.001,615.299804,1,1,0.999993961,0.001,227872.2
9118,123630060,0.009,2340.632627,1,1,1,97,227872.2
9119,123630062,0.01194237,13292.35508,1,1,1,97,227872.2
9120,123630063,0.00777915,7815.408904,1,1,1,97,227872.2
9121,123630064,0.002,726.1610421,1,1,0.999999307,0.004,227872.2
9122,123630462,0.001,205.0999347,1,1,0.981789667,0.001,376.6
9123,123630465,0.003,342.879856,1,1,0.998765042,0.004,376.6
9124,123630822,0.00157995,34.98196373,1,2,0.495014615,0.004,75.3
9125,123630827,0.005,58.69753817,1,2,0.682224452,97,75.3
9126,123630836,0.005,564.9638049,1,1,0.99998386,97,227872.2
9127,123630865,0.001,43.949986,1,1,0.576151185,0.001,75.3
9128,123630869,0.01293316,4890.661264,1,1,1,97,227872.2
9129,123630880,0.01655216,866.003972,1,2,0.999999955,97,227872.2
9130,123630892,0.001,76.9124755,1,1,0.777351792,0.001,376.6
9131,123630893,0.001,102.5499673,1,1,0.865054335,0.001,376.6
9132,123630905,0.001,18.6454486,1,2,0.305220366,0.001,75.3
9133,123630908,0.04150486,3888.583215,1,1,1,97,227872.2
9134,123630918,0.009,246.3823818,1,2,0.991868789,97,376.6
9135,123630919,0.003,1200.079496,1,1,1,0.004,227872.2
9136,123630920,0.001,43.949986,1,2,0.576151185,0.001,75.3
9137,123630921,0.004,137.119461,1,2,0.931303222,0.004,376.6
9138,123630922,0.002,181.5402605,1,2,0.971149467,0.004,376.6
9139,123630927,0.001,615.299804,1,1,0.999993961,0.001,227872.2
9140,123630940,0.003,109.098136,1,1,0.881254656,0.004,376.6
9141,123630945,0.001,13.98408645,3,2,0.668245598,0.001,75.3
9142,123630947,0.002,69.15819449,1,1,0.740945023,0.004,75.3
9143,123630955,0.018,690.5886435,1,1,0.999998612,97,227872.2
9144,123630957,0.004,244.8561803,1,1,0.991622766,0.004,376.6
9145,123630959,0.001,307.649902,1,1,0.997542595,0.001,376.6
9146,123630962,0.01184934,1462.686769,1,1,1,97,227872.2
9147,123630964,0.001,615.299804,1,1,0.999993961,0.001,227872.2
9148,123630980,0.007,1371.49189,1,1,1,97,227872.2
9149,123630993,0.001,205.0999347,1,1,0.981789667,0.001,376.6
9150,123631004,0.00324392,661.0627456,1,1,0.999997529,0.004,227872.2
9151,123631008,0.004,3427.986524,1,1,1,0.004,227872.2
9152,123631014,0.002,484.1073614,1,1,0.999921703,0.004,227872.2
9153,123631020,0.002,726.1610421,1,1,0.999999307,0.004,227872.2
9154,123631022,0.033,3345.010709,1,1,1,97,227872.2
9155,123631392,0.001,2.432015035,1,3,0.046388767,0.001,75.3
9156,123631403,0.006,472.1010104,1,1,0.999901012,97,227872.2
9157,123631405,0.008,1348.540582,1,1,1,97,227872.2
9158,123631413,0.008,577.9459636,1,1,0.999987475,97,227872.2
9159,123631418,0.015,8815.23412,1,1,1,97,227872.2
9160,123631424,0.001,307.649902,1,1,0.997542595,0.001,376.6
9161,123631427,0.001,153.824951,1,1,0.950427775,0.001,376.6
9162,123631431,0.171,3848.902436,3,2,1,97,227872.2
9163,123631432,0.009,3120.843503,1,1,1,97,227872.2
9164,123631434,0.001,205.0999347,1,1,0.981789667,0.001,376.6
9165,123631438,0.001,153.824951,1,1,0.950427775,0.001,376.6
9166,123631444,0.004,685.5973048,1,1,0.99999847,0.004,227872.2
9167,123631446,0.00091486,6.639373226,1,2,0.121616753,0.001,75.3
9168,123631453,0.003,184.6276148,1,1,0.9728377,0.004,376.6
9169,123631455,0.037,1998.5957,3,1,1,97,227872.2
9170,123631458,0.001,123.0599608,1,1,0.909595359,0.001,376.6
9171,123631460,0.001,153.824951,1,1,0.950427775,0.001,376.6
9172,123631461,0.003,30.38175939,1,2,0.447543241,0.004,75.3
9173,123631464,0.01490583,5831.144571,1,1,1,97,227872.2
9174,123631476,0.04935987,5508.700182,1,1,1,97,227872.2
9175,123631479,0.185,907.3415698,5,2,0.916550121,97,227872.2
9176,123631480,0.001,123.0599608,1,1,0.909595359,0.001,376.6
9177,123631491,0.003,19.3561209,1,2,0.314797289,0.004,75.3
9178,123631496,0.001,0.709688355,1,4,0.013765164,0.001,75.3
9179,123631497,0.032,51.34203565,1,4,0.633131245,97,75.3
9180,123631503,0.002,290.4644168,1,1,0.996562473,0.004,376.6
9181,123631512,0.55671296,34388.88363,5,1,1,97,227872.2
9182,123631513,0.002,66.01464019,1,1,0.724541649,0.004,75.3
9183,123631518,1.814,18784.84225,5,3,1,97,227872.2
9184,123631521,0.00672998,151.8893721,1,2,0.948517904,97,376.6
9185,123631523,0.009,222.9173931,1,2,0.987141566,97,376.6
9186,123631524,0.021,257.207213,1,3,0.993418305,97,376.6
9187,123631530,0.001,5.804715132,1,3,0.107180405,0.001,75.3
9188,123631533,0.014,1618.599541,3,1,1,97,227872.2
9189,123631550,0.002,290.4644168,1,1,0.996562473,0.004,376.6
9190,123631556,0.07086609,8622.873346,1,1,1,97,227872.2
9191,123631559,0.005,322.8364599,1,1,0.998173319,97,376.6
9192,123631572,0.002,46.84909949,1,2,0.59948356,0.004,75.3
9193,123632531,0.53,11127.00869,3,1,1,97,227872.2
9194,123632532,0.003,184.6276148,1,1,0.9728377,0.004,376.6
9195,123632533,0.002,9.682147228,1,2,0.172296347,0.004,75.3
9196,123632534,0.002,242.0536807,1,1,0.991151456,0.004,376.6
9197,123632535,0.019,407.4126361,1,2,0.999649831,97,227872.2
9198,123632537,0.004,685.5973048,1,1,0.99999847,0.004,227872.2
9199,123632538,0.009,851.1391372,1,1,0.99999994,97,227872.2
9200,123632539,0.013,703.1424138,1,1,0.999998914,97,227872.2
9201,123632540,0.002,96.82147228,1,1,0.849079332,0.004,376.6
9202,123632541,0.005,24.29951849,1,2,0.377859342,97,75.3
9203,123632542,0.002,90.77013026,1,1,0.830145553,0.004,376.6
9204,123632543,0.326,2390.467322,5,3,1,97,227872.2
9205,123632544,0.005,18.99038,3,2,0.115745265,97,75.3
9206,123632545,0.002,33.77493219,3,1,0.200609173,0.004,75.3
9207,123632546,0.104,1183.67013,3,1,1,97,227872.2
9208,123632547,0.01,44.82391848,1,3,0.5833243,97,75.3
9209,123632548,0.003,55.81765098,1,2,0.663838461,0.004,75.3
9210,123632549,0.063,2129.480353,1,1,1,97,227872.2
9211,123632550,0.11,283.4150408,1,3,0.999993146,97,376.6
9212,123632551,0.018,762.028848,2,1,0.999995136,97,227872.2
9213,123632552,0.04,19811.52247,1,1,1,97,227872.2
9214,123632553,0.043,213.1347941,4,3,0.568738499,97,376.6
9215,123632554,0.002,5.480460695,1,3,0.101508282,0.004,75.3
9216,123632555,0.012,1485.764,1,1,1,97,227872.2
9217,123632556,0.002,363.080521,1,1,0.999167647,0.004,376.6
9218,123632557,0.002,38.21900222,1,1,0.525952498,0.004,75.3
9219,123632558,0.013,1476.599069,1,1,1,97,227872.2
9220,123632559,0.013,2460.998448,1,1,1,97,227872.2
9221,123632560,0.034,4859.472793,1,1,1,97,227872.2
9222,123632561,0.014,539.5331804,1,1,0.999973477,97,227872.2
9223,123632562,0.008,168.5675727,3,1,0.999999981,97,376.6
9224,123632563,0.113,176.4439954,3,4,0.955771609,97,376.6
9225,123632564,0.028,3183.716084,1,1,1,97,227872.2
9226,123632566,0.026,683.3899359,3,2,0.944123497,97,227872.2
9227,123632567,0.002,111.7170834,1,1,0.887175773,0.004,376.6
9228,123632568,0.004,571.3310873,1,1,0.999985747,0.004,227872.2
9229,123632569,0.056,2908.908417,1,1,1,97,227872.2
9230,123632570,0.002,18.6195139,1,2,0.304868353,0.004,75.3
9231,123632571,0.001,7.69124755,1,2,0.139478114,0.001,75.3
9232,123632572,0.209,4977.750048,1,1,1,97,227872.2
9233,123632573,0.252,9826.736132,1,1,1,97,227872.2
9234,123632574,0.003,39.34686872,1,2,0.536280708,0.004,75.3
9235,123632575,0.059,2829.394481,1,1,1,97,227872.2
9236,123632576,0.002,161.3691205,1,1,0.957219302,0.004,376.6
9237,123632577,0.005,6.420043237,1,4,0.117845961,97,75.3
9238,123632578,0.09,2029.099103,3,2,0.999745034,97,227872.2
9239,123632579,0.009,253.0413651,1,1,0.992860415,97,376.6
9240,123632581,0.011,292.8117208,1,1,0.996716507,97,376.6
9241,123632582,0.005,46.59495298,1,2,0.59749058,97,75.3
9242,123632583,0.001,7.324997666,1,2,0.133300601,0.001,75.3
9243,123632584,0.002,14.10021441,1,2,0.240722905,0.004,75.3
9244,123632585,0.028,489.8024745,1,2,0.999929945,97,227872.2
9245,123632586,0.012,17.45675718,1,4,0.288901599,97,75.3
9246,123632587,0.003,400.0264987,1,1,0.999595492,0.004,227872.2
9247,123632588,0.001,7.154648883,1,2,0.130412248,0.001,75.3
9248,123632589,0.007,274.2983781,1,2,0.99528623,97,376.6
9249,123632590,0.011,15.39138533,3,4,0.270703701,97,75.3
9250,123632591,0.008,2022.810872,1,1,1,97,227872.2
9251,123632592,0.005,347.6700338,1,1,0.99887534,97,376.6
9252,123632593,0.013,70.99033985,1,2,0.750050964,97,75.3
9253,123632594,0.013,1135.845438,1,1,1,97,227872.2
9254,123632595,0.075,16188.16771,1,1,1,97,227872.2
9255,123632596,0.013,18.3200877,3,4,0.675362324,97,75.3
9256,123632597,0.004,19.58849442,3,2,0.193512134,0.004,75.3
9257,123632598,0.003,25.5336063,1,2,0.392675356,0.004,75.3
9258,123632599,0.042,5739.842325,1,1,1,97,227872.2
9259,123632600,0.005,301.3140293,1,1,0.997218888,97,376.6
9260,123632601,0.004,4.105373083,3,4,0.037675761,0.004,75.3
9261,123632602,0.002,72.61610421,1,1,0.757862788,0.004,75.3
9262,123632603,0.001,615.299804,1,1,0.999993961,0.001,227872.2
9263,123632604,0.002,7.409806552,4,1,0.164628341,0.004,75.3
9264,123632605,0.002,51.86864586,1,1,0.636885196,0.004,75.3
9265,123632606,0.002,14.52322084,1,2,0.246969949,0.004,75.3
9266,123632607,0.003,1200.079496,1,1,1,0.004,227872.2
9267,123632608,0.003,2.867573467,1,4,0.054466545,0.004,75.3
9268,123632609,0.061,432.1379998,2,3,0.999507043,97,227872.2
9269,123632610,0.008,76.33248575,1,2,0.774815369,97,376.6
9270,123632611,0.002,42.71535542,1,2,0.56580656,0.004,75.3
9271,123632614,0.003,2.860737774,1,4,0.054340302,0.004,75.3
9272,123632616,0.001,2.640771691,1,3,0.050268901,0.001,75.3
9273,123632617,0.018,24.33792576,1,4,0.37832585,97,75.3
9274,123632618,0.001,47.33075415,1,1,0.603233593,0.001,75.3
9275,123632619,0.001,32.38420021,1,1,0.468732378,0.001,75.3
9276,123632620,0.002,53.78970682,1,1,0.650256793,0.004,75.3
9277,123632621,0.001,23.66537708,1,1,0.370106035,0.001,75.3
9278,123632622,0.004,24.48561803,1,2,0.380116515,0.004,75.3
9279,123632623,0.004,244.8561803,1,1,0.991622766,0.004,376.6
9280,123632624,0.002,17.08614217,1,2,0.283735704,0.004,75.3
9281,123632625,0.249,30728.87947,1,1,1,97,227872.2
9282,123632626,0.007,5.851074618,1,4,0.107988431,97,75.3
9283,123632628,0.213,4181.79765,3,2,1,97,227872.2
9284,123632629,0.001,12.55713886,3,2,0.176167902,0.001,75.3
9285,123632630,0.037,311.9195601,1,2,0.997739206,97,376.6
9286,123632632,0.001,3.046038633,1,2,0.057756529,0.001,75.3
9287,123632633,0.002,363.080521,1,1,0.999167647,0.004,376.6
9288,123632634,0.002,50.08007187,1,1,0.623976616,0.004,75.3
9289,123632635,0.001,25.63749183,1,1,0.393906349,0.001,75.3
9290,123632636,0.001,8.666194422,3,2,0.078773772,0.001,75.3
9291,123632637,0.004,155.8175693,1,1,0.952319941,0.004,376.6
9292,123632638,0.002,181.5402605,1,1,0.971149467,0.004,376.6
9293,123632639,0.014,2312.285059,1,1,1,97,227872.2
9294,123632641,0.024,70.92649427,1,2,0.749739095,97,75.3
9295,123632642,0.03,4161.405256,1,1,1,97,227872.2
9296,123632643,0.003,300.019874,1,1,0.997147697,0.004,376.6
9297,123632644,0.001,13.67332898,1,1,0.234366034,0.001,75.3
9298,123632645,0.001,10.9874965,1,1,0.193131533,0.001,75.3
9299,123632646,4.002,11469.47976,14,2,1,97,227872.2
9300,123632647,0.283,4638.242385,3,2,0.999999904,97,227872.2
9301,123632648,0.038,1052.356247,3,1,0.999974235,97,227872.2
9302,123632649,0.004,342.7986524,1,1,0.998763082,0.004,376.6
9303,123632650,0.002,96.82147228,1,1,0.849079332,0.004,376.6
9304,123632651,0.002,11.00244003,1,2,0.19336699,0.004,75.3
9305,123632652,0.005,225.985522,1,1,0.987889451,97,376.6
9306,123632653,0.074,6703.649151,1,1,1,97,227872.2
9307,123632654,0.001,4.557776326,1,2,0.085170001,0.001,75.3
9308,123632655,0.008,311.2016727,1,1,0.997707284,97,376.6
9309,123632656,0.007,979.6370645,1,1,0.999999995,97,227872.2
9310,123632657,0.003,150.009937,1,1,0.946593046,0.004,376.6
9311,123632658,0.001,307.649902,1,1,0.997542595,0.001,376.6
9312,123632659,0.001,87.89997199,1,1,0.820352182,0.001,376.6
9313,123632660,0.003,150.009937,1,1,0.946593046,0.004,376.6
9314,123632661,0.002,18.15402605,3,2,0.261671229,0.004,75.3
9315,123632662,0.002,3.542248986,3,3,0.021465886,0.004,75.3
9316,123632663,0.004,428.4983155,1,1,0.999768033,0.004,227872.2
9317,123632664,0.01,762.0066142,1,1,0.999999656,97,227872.2
9318,123632665,0.002,69.15819449,1,1,0.740945023,0.004,75.3
9319,123632666,0.014,674.4164755,1,1,0.999998097,97,227872.2
9320,123632667,0.003,240.0158992,1,1,0.990792187,0.004,376.6
9321,123632668,0.006,13.4886003,1,3,0.231598715,97,75.3
9322,123632669,0.019,1575.32886,1,1,1,97,227872.2
9323,123632670,0.026,2904.407227,1,1,1,97,227872.2
9324,123632672,0.001,21.974993,1,1,0.348963276,0.001,75.3
9325,123632673,0.018,1578.488328,3,1,1,97,227872.2
9326,123632674,0.001,102.5499673,1,1,0.865054335,0.001,376.6
9327,123632675,0.206,776.5181238,7,3,0.999999998,97,227872.2
9328,123632676,0.05,2009.305648,3,1,0.999999997,97,227872.2
9329,123632677,0.003,64.86916195,1,1,0.718309613,0.004,75.3
9330,123632678,0.007,1714.364863,1,1,1,97,227872.2
9331,123632680,0.004,90.21017169,1,1,0.828277755,0.004,376.6
9332,123632681,0.002,76.43800443,1,2,0.775278966,0.004,376.6
9333,123632682,0.001,47.33075415,1,1,0.603233593,0.001,75.3
9334,123632683,0.001,615.299804,1,1,0.999993961,0.001,227872.2
9335,123632684,0.004,3427.986524,1,1,1,0.004,227872.2
9336,123632685,0.023,7485.271791,4,1,1,97,227872.2
9337,123632686,0.002,1452.322084,1,1,1,0.004,227872.2
9338,123632687,0.002,290.4644168,1,1,0.996562473,0.004,376.6
9339,123632688,0.171,6882.454637,1,2,1,97,227872.2
9340,123632689,0.004,137.119461,1,1,0.931303222,0.004,376.6
9341,123632690,0.044,3520.230018,1,2,1,97,227872.2
9342,123632691,0.001,24.61199216,1,1,0.381644618,0.001,75.3
9343,123632692,0.001,205.0999347,1,1,0.981789667,0.001,376.6
9344,123632693,0.001,19.22811887,1,1,0.313082151,0.001,75.3
9345,123632694,0.244,4567.386413,1,2,1,97,227872.2
9346,123632695,0.003,800.0529973,1,1,0.999999836,0.004,227872.2
9347,123632696,0.01,1778.015433,1,1,1,97,227872.2
9348,123632697,0.002,145.2322084,1,1,0.94136957,0.004,376.6
9349,123632698,0.019,576.3398267,1,1,0.999987075,97,227872.2
9350,123632699,0.086,1871.184044,3,2,0.999016366,97,227872.2
9351,123632700,0.014,2312.285059,1,1,1,97,227872.2
9352,123632701,0.003,600.039748,1,1,0.999991864,0.004,227872.2
9353,123632702,0.672,25111.59611,3,1,1,97,227872.2
9354,123632703,0.117,3611.33291,1,1,1,97,227872.2
9355,123632704,0.001,76.9124755,1,1,0.777351792,0.001,376.6
9356,123632705,0.063,13043.06716,1,1,1,97,227872.2
9357,123632707,0.001,68.36664488,1,1,0.73690902,0.001,75.3
9358,123632708,0.453,12797.42178,3,1,1,97,227872.2
9359,123632709,0.088,17541.15952,1,1,1,97,227872.2
9360,123632711,0.002,16.50366005,1,2,0.27554071,0.004,75.3
9361,123632712,0.002,11.34626628,1,3,0.198765548,0.004,75.3
9362,123632713,0.116,1188.118094,1,2,1,97,227872.2
9363,123632714,0.09,858.8779273,1,2,0.999999948,97,227872.2
9364,123632715,0.011,214.3800099,1,1,0.984808412,97,376.6
9365,123632716,0.001,1.831249417,1,3,0.035133731,0.001,75.3
9366,123632717,0.003,44.44738874,1,1,0.580248802,0.004,75.3
9367,123632718,0.002,96.82147228,1,1,0.849079332,0.004,376.6
9368,123632719,0.003,46.15690369,1,1,0.594032157,0.004,75.3
9369,123632720,0.003,40.00264987,1,2,0.54218212,0.004,75.3
9370,123632721,0.001,615.299804,1,1,0.999993961,0.001,227872.2
9371,123632722,0.073,2664.6854,1,1,1,97,227872.2
9372,123632723,0.001,123.0599608,1,1,0.909595359,0.001,376.6
9373,123632724,0.004,311.6351385,1,1,0.997726612,0.004,376.6
9374,123632725,0.002,242.0536807,1,1,0.991151456,0.004,376.6
9375,123632726,0.005,903.9420878,1,1,0.999999978,97,227872.2
9376,123632727,0.002,726.1610421,1,1,0.999999307,0.004,227872.2
9377,123632728,0.002,207.4745835,1,1,0.982614955,0.004,376.6
9378,123632729,0.004,214.2491578,1,1,0.984769538,0.004,376.6
9379,123632730,0.001,22.78888163,1,1,0.359230272,0.001,75.3
9380,123632731,0.003,19.67343436,1,2,0.319030624,0.004,75.3
9381,123632732,0.015,734.6028433,1,1,0.999999412,97,227872.2
9382,123632733,0.002,19.36429446,1,2,0.314906663,0.004,75.3
9383,123632734,0.003,600.039748,1,1,0.999991864,0.004,227872.2
9384,123632736,0.057,1807.363664,1,1,1,97,227872.2
9385,123632737,0.006,70.81515156,1,2,0.749194282,97,75.3
9386,123632738,0.002,69.15819449,1,1,0.740945023,0.004,75.3
9387,123632739,0.003,47.06194102,1,2,0.601145037,0.004,75.3
9388,123632741,0.008,475.9554994,1,1,0.99990819,97,227872.2
9389,123632742,0.069,7786.271464,1,1,1,97,227872.2
9390,123632743,0.057,2880.48584,1,1,1,97,227872.2
9391,123632744,0.053,21057.39229,1,1,1,97,227872.2
9392,123632745,0.007,6857.459452,1,1,1,97,227872.2
9393,123632746,0.001,123.0599608,1,1,0.909595359,0.001,376.6
9394,123632748,0.004,38.95439232,1,2,0.532712466,0.004,75.3
9395,123632749,0.001,68.36664488,1,1,0.73690902,0.001,75.3
9396,123632750,0.001,41.01998693,1,1,0.551188914,0.001,75.3
9397,123632751,0.002,145.2322084,1,1,0.94136957,0.004,376.6
9398,123632752,0.004,16.97023032,1,3,0.282112351,0.004,75.3
9399,123632753,0.306,12819.83155,1,1,1,97,227872.2
9400,123632754,0.023,650.8931992,1,1,0.999996987,97,227872.2
9401,123632755,0.027,6086.88687,1,1,1,97,227872.2
9402,123632756,0.003,480.0317984,1,1,0.999915216,0.004,227872.2
9403,123632757,0.008,165.1274182,1,1,0.960247034,97,376.6
9404,123632758,0.005,132.93266,1,1,0.925449714,97,376.6
9405,123632759,3.41835941,4894.015119,25,5,0.999979405,97,227872.2
9406,123632760,0.012,371.4409999,1,1,0.999293043,97,376.6
9407,123632761,0.002,48.41073614,1,1,0.611514907,0.004,75.3
9408,123632762,0.011,363.7963804,1,1,0.999179203,97,376.6
9409,123632763,0.032,7513.051217,1,1,1,97,227872.2
9410,123632764,0.02264998,3672.195738,1,1,1,97,227872.2
9411,123632765,0.003,114.2932853,1,1,0.892712108,0.004,376.6
9412,123632766,0.002,23.80855876,1,1,0.371865043,0.004,75.3
9413,123632767,0.012,117.2971579,1,2,0.898825397,97,376.6
9414,123632770,0.003,48.98283657,1,1,0.615831515,0.004,75.3
9415,123632771,0.05,3134.516811,1,1,1,97,227872.2
9416,123632772,0.056,2732.610937,1,1,1,97,227872.2
9417,123632773,0.004,571.3310873,1,1,0.999985747,0.004,227872.2
9418,123632774,0.014,899.2219673,1,1,0.999999976,97,227872.2
9419,123632775,0.001,14.64999533,1,2,0.248832151,0.001,75.3
9420,123632776,0.004,87.89709036,1,1,0.820342071,0.004,376.6
9421,123632777,0.001,15.3824951,1,2,0.259502084,0.001,75.3
9422,123632778,0.001,123.0599608,1,1,0.909595359,0.001,376.6
9423,123632779,0.013,1476.599069,1,1,1,97,227872.2
9424,123632780,0.001,15.77691805,1,2,0.265184518,0.001,75.3
9425,123632781,0.013,492.1996896,1,1,0.99993315,97,227872.2
9426,123632782,0.153,4982.188997,3,1,1,97,227872.2
9427,123632783,0.014,174.0429614,1,2,0.966599972,97,376.6
9428,123632784,0.003,2400.158992,1,1,1,0.004,227872.2
9429,123632785,0.052,3164.037132,1,1,1,97,227872.2
9430,123632786,0.001,307.649902,1,1,0.997542595,0.001,376.6
9431,123632787,0.009,191.0720512,1,2,0.97605008,97,376.6
9432,123632788,0.012,113.320983,3,2,0.924567824,97,376.6
9433,123632789,0.001,51.27498366,1,1,0.632650486,0.001,75.3
9434,123632790,0.003,800.0529973,1,1,0.999999836,0.004,227872.2
9435,123632791,0.002,30.25671009,1,1,0.44619232,0.004,75.3
9436,123632792,0.058,840.9226265,3,2,0.999999477,97,227872.2
9437,123632793,0.364,8005.410732,5,2,1,97,227872.2
9438,123632794,0.001,41.01998693,1,1,0.551188914,0.001,75.3
9439,123632795,0.003,342.879856,1,1,0.998765042,0.004,376.6
9440,123632797,0.002,1.450871213,3,3,0.003898429,0.004,75.3
9441,123632798,0.005,2259.85522,1,1,1,97,227872.2
9442,123632800,0.001,7.69124755,1,3,0.139478114,0.001,75.3
9443,123632801,0.001,7.238821223,1,3,0.131840635,0.001,75.3
9444,123632802,0.015,629.65958,3,2,0.976134261,97,227872.2
9445,123632803,0.009,302.0171132,3,2,0.828445379,97,376.6
9446,123632804,0.005,41.46523339,1,3,0.555074864,97,75.3
9447,123632805,0.003,141.1858231,1,1,0.936548046,0.004,376.6
9448,123632806,0.002,484.1073614,1,1,0.999921703,0.004,227872.2
9449,123632807,0.003,109.098136,1,2,0.881254656,0.004,376.6
9450,123632808,0.002,10.22762031,1,2,0.181067505,0.004,75.3
9451,123632809,0.094,8565.686821,1,1,1,97,227872.2
9452,123632810,0.024,1578.114497,2,1,0.999960441,97,227872.2
9453,123632811,0.011,77.95636723,1,2,0.781845192,97,376.6
9454,123632812,0.001,15.00731229,1,2,0.254056067,0.001,75.3
9455,123632813,0.001,102.5499673,1,1,0.865054335,0.001,376.6
9456,123632815,0.001,87.89997199,1,1,0.820352182,0.001,376.6
9457,123632816,0.004,3427.986524,1,1,1,0.004,227872.2
9458,123632817,0.199,2123.283913,1,2,1,97,227872.2
9459,123632818,0.004,1713.993262,1,1,1,0.004,227872.2
9460,123632819,0.058,1272.747759,5,1,0.999999999,97,227872.2
9461,123632821,0.012,1485.764,1,1,1,97,227872.2
9462,123632822,0.2,14615.19172,1,1,1,97,227872.2
9463,123632823,0.67787656,47706.60241,1,1,1,97,227872.2
9464,123632824,0.033,2754.714702,1,1,1,97,227872.2
9465,123632826,0.001,5.258972683,1,3,0.097613133,0.001,75.3
9466,123632827,0.001,9.46615083,1,2,0.168797236,0.001,75.3
9467,123632828,0.001,18.09705306,1,1,0.297738861,0.001,75.3
9468,123632829,0.001,26.75216539,1,1,0.406958698,0.001,75.3
9469,123632830,0.004,380.8873916,1,1,0.999412148,0.004,227872.2
9470,123632832,0.003,10.21344252,1,3,0.180840709,0.004,75.3
9471,123632833,0.004,71.41638592,1,2,0.752122166,0.004,75.3
9472,123632834,0.004,1713.993262,1,1,1,0.004,227872.2
9473,123632835,0.009,117.0316314,1,2,0.898299348,97,376.6
9474,123632836,0.001,25.63749183,1,2,0.393906349,0.001,75.3
9475,123632837,0.034,9718.945585,1,1,1,97,227872.2
9476,123632838,0.002,132.0292804,1,1,0.924122697,0.004,376.6
9477,123632839,0.001,47.33075415,1,1,0.603233593,0.001,75.3
9478,123632840,0.8124633,1087.342409,6,5,1,97,227872.2
9479,123632841,0.016,763.9262378,1,1,0.999999669,97,227872.2
9480,123632843,0.04682783,7225.056933,1,1,1,97,227872.2
9481,123632845,0.001,61.5299804,1,1,0.699326354,0.001,75.3
9482,123632846,0.03137178,1629.05232,1,1,1,97,227872.2
9483,123632847,0.011,1333.920062,2,1,0.999999995,97,227872.2
9484,123632848,0.03,1387.135085,2,2,1,97,227872.2
9485,123632849,0.003,5.825628621,3,3,0.037305601,0.004,75.3
9486,123632850,0.089,8894.232744,1,1,1,97,227872.2
9487,123632851,1.561,1948.152635,7,4,1,97,227872.2
9488,123632852,0.994,59674.85899,3,1,1,97,227872.2
9489,123632854,0.005,69.53400676,1,3,0.742839503,97,75.3
9490,123632855,0.002,9.077013026,1,4,0.162455883,0.004,75.3
9491,123632857,0.007,236.464119,2,1,0.957032272,97,376.6
9492,123632859,0.04004848,251.1554064,3,3,0.716228375,97,376.6
9493,123632862,0.02874197,789.2575685,1,2,0.999999798,97,227872.2
9494,123632864,0.001,43.949986,1,1,0.576151185,0.001,75.3
9495,123632865,0.17349543,4244.242419,2,2,0.998920337,97,227872.2
9496,123632866,0.004,1713.993262,1,1,1,0.004,227872.2
9497,123632887,9.03141108,28104.98711,49,4,0.987733459,97,227872.2
9498,123632925,0.164,1597.751884,4,3,1,97,227872.2
9499,123632935,0.069,11679.4072,2,1,1,97,227872.2
9500,123632973,1.316,5611.864956,5,2,1,97,227872.2
9501,123632974,0.76444356,15223.34752,9,1,1,97,227872.2
9502,132761007,0.001,307.649902,1,1,0.997542595,0.001,376.6
9503,132761009,0.001,102.5499673,1,1,0.865054335,0.001,376.6
9504,132761010,0.003,126.3241575,1,1,0.915178994,0.004,376.6
9505,132761011,0.001,34.18332244,1,1,0.487076048,0.001,75.3
9506,132761012,0.019,549.5333231,1,1,0.999978183,97,227872.2
9507,132761015,0.002,484.1073614,1,1,0.999921703,0.004,227872.2
9508,132761018,0.001,307.649902,1,1,0.997542595,0.001,376.6
9509,132761023,0.001,87.89997199,1,1,0.820352182,0.001,376.6
9510,132761024,0.002,23.0527315,1,1,0.362523792,0.004,75.3
9511,132761026,0.035,3148.234697,1,1,1,97,227872.2
9512,132761027,0.001,51.27498366,1,1,0.632650486,0.001,75.3
9513,132761034,0.033,410.7907889,3,3,0.998665212,97,227872.2
9514,132761036,0.001,68.36664488,1,2,0.73690902,0.001,75.3
9515,132761040,0.001,123.0599608,1,1,0.909595359,0.001,376.6
9516,132761041,0.136,7189.991489,1,1,1,97,227872.2
